Date,SPY,DIA
2023-07-12,429.6950378417969,326.93359375
2023-07-13,433.10546875,327.20965576171875
2023-07-14,432.83575439453125,328.3989562988281
2023-07-17,434.3386535644531,329.0457763671875
2023-07-18,437.56597900390625,332.594482421875
2023-07-19,438.5390319824219,333.650634765625
2023-07-20,435.6295166015625,335.3060302734375
2023-07-21,435.6295166015625,335.28515625
2023-07-24,437.57562255859375,337.1227111816406
2023-07-25,438.7702331542969,337.3608093261719
2023-07-26,438.83770751953125,338.246337890625
2023-07-27,435.92822265625,335.88482666015625
2023-07-28,440.1960754394531,337.5131530761719
2023-07-31,441.03424072265625,338.5509033203125
2023-08-01,439.7721862792969,339.15087890625
2023-08-02,433.6546325683594,335.85650634765625
2023-08-03,432.4118347167969,335.1423645019531
2023-08-04,430.4561462402344,333.8664245605469
2023-08-07,434.2134094238281,337.64642333984375
2023-08-08,432.3251037597656,336.123046875
2023-08-09,429.4349060058594,334.4662780761719
2023-08-10,429.58905029296875,335.04705810546875
2023-08-11,429.338623046875,336.10394287109375
2023-08-14,431.7084655761719,336.3038635253906
2023-08-15,426.67962646484375,332.8761901855469
2023-08-16,423.548583984375,331.124267578125
2023-08-17,420.3211975097656,328.5439453125
2023-08-18,420.5234375,329.0874938964844
2023-08-21,423.2595520019531,328.6584167480469
2023-08-22,422.1131286621094,327.0278015136719
2023-08-23,426.8144836425781,328.8109436035156
2023-08-24,420.89923095703125,325.1874694824219
2023-08-25,423.86651611328125,327.542724609375
2023-08-28,426.5544128417969,329.65008544921875
2023-08-29,432.7200622558594,332.4249572753906
2023-08-30,434.5024108886719,333.1687316894531
2023-08-31,433.8664855957031,331.6525573730469
2023-09-01,434.6758117675781,332.7682189941406
2023-09-05,432.79718017578125,330.8611145019531
2023-09-06,429.8876953125,328.97308349609375
2023-09-07,428.56787109375,329.6310729980469
2023-09-08,429.2133483886719,330.4129638671875
2023-09-11,432.0361328125,331.2329406738281
2023-09-12,429.6661071777344,331.0802917480469
2023-09-13,430.1671447753906,330.4510498046875
2023-09-14,433.8761291503906,333.68353271484375
2023-09-15,428.648681640625,330.9330749511719
2023-09-18,428.9001159667969,330.9425048828125
2023-09-19,428.0106201171875,329.9100646972656
2023-09-20,424.07574462890625,329.19305419921875
2023-09-21,417.0665588378906,325.6172180175781
2023-09-22,416.12872314453125,324.66119384765625
2023-09-25,417.8786315917969,325.0436706542969
2023-09-26,411.739501953125,321.27679443359375
2023-09-27,411.90374755859375,320.6935119628906
2023-09-28,414.291748046875,321.8312683105469
2023-09-29,413.2863464355469,320.2345886230469
2023-10-02,413.1219482421875,319.412353515625
2023-10-03,407.5919189453125,315.4830017089844
2023-10-04,410.5599670410156,316.4485168457031
2023-10-05,410.4052429199219,316.6206359863281
2023-10-06,415.27789306640625,319.4219970703125
2023-10-09,417.9366149902344,321.3244934082031
2023-10-10,420.1119079589844,322.62481689453125
2023-10-11,421.8327941894531,323.17926025390625
2023-10-12,419.26116943359375,321.4966125488281
2023-10-13,417.1728820800781,321.8885498046875
2023-10-16,421.5621337890625,324.9576416015625
2023-10-17,421.5428161621094,325.05322265625
2023-10-18,415.9256286621094,321.84075927734375
2023-10-19,412.27117919921875,319.4410705566406
2023-10-20,407.20513916015625,316.8171081542969
2023-10-23,406.4993591308594,315.0283203125
2023-10-24,409.56414794921875,317.0562438964844
2023-10-25,403.68597412109375,316.01361083984375
2023-10-26,398.8519592285156,313.5933837890625
2023-10-27,397.04412841796875,310.1208801269531
2023-10-30,401.79107666015625,314.94219970703125
2023-10-31,404.3144226074219,316.137939453125
2023-11-01,408.62628173828125,318.2425231933594
2023-11-02,416.4573974609375,323.7046813964844
2023-11-03,420.2569274902344,325.828369140625
2023-11-06,421.2237548828125,326.23968505859375
2023-11-07,422.4225158691406,326.718017578125
2023-11-08,422.73193359375,326.3161926269531
2023-11-09,419.4351501464844,324.3934020996094
2023-11-10,425.9803161621094,328.12420654296875
2023-11-13,425.57427978515625,328.65985107421875
2023-11-14,433.8307800292969,333.2994384765625
2023-11-15,434.74920654296875,335.0691223144531
2023-11-16,435.28094482421875,334.8299255371094
2023-11-17,435.82232666015625,334.942138671875
2023-11-20,439.1770935058594,336.9454040527344
2023-11-21,438.22003173828125,336.2745056152344
2023-11-22,439.9118957519531,337.9423828125
2023-11-24,440.1825866699219,339.1309814453125
2023-11-27,439.3898620605469,338.6708679199219
2023-11-28,439.82489013671875,339.42803955078125
2023-11-29,439.5154724121094,339.9456787109375
2023-11-30,441.24609375,345.0739440917969
2023-12-01,443.8564453125,347.9974365234375
2023-12-04,441.5264892578125,347.6043701171875
2023-12-05,441.43939208984375,346.9046630859375
2023-12-06,439.6605224609375,346.2432861328125
2023-12-07,443.0153503417969,346.82794189453125
2023-12-08,444.919921875,348.0645751953125
2023-12-11,446.65045166015625,349.5694274902344
2023-12-12,448.6904296875,351.218017578125
2023-12-13,454.8779296875,356.3270568847656
2023-12-14,456.3377685546875,357.85113525390625
2023-12-15,455.58642578125,357.97900390625
2023-12-18,458.1490783691406,358.31524658203125
2023-12-19,460.93505859375,360.7361145019531
2023-12-20,454.54779052734375,356.220947265625
2023-12-21,458.8577880859375,359.1798095703125
2023-12-22,459.7799072265625,359.10296630859375
2023-12-26,461.7213439941406,360.5920104980469
2023-12-27,462.5561828613281,361.75433349609375
2023-12-28,462.7308654785156,362.20599365234375
2023-12-29,461.39129638671875,362.0522155761719
2024-01-02,458.8092041015625,362.2636413574219
2024-01-03,455.0622253417969,359.496826171875
2024-01-04,453.5964660644531,359.81378173828125
2024-01-05,454.2177429199219,359.90997314453125
2024-01-08,460.7021179199219,362.0234375
2024-01-09,460.0031433105469,360.42864990234375
2024-01-10,462.60467529296875,362.129150390625
2024-01-11,462.40087890625,362.34051513671875
2024-01-12,462.7211608886719,361.12994384765625
2024-01-16,461.0224304199219,358.9683532714844
2024-01-17,458.4597473144531,358.06549072265625
2024-01-18,462.5367736816406,360.0732727050781
2024-01-19,468.3028259277344,363.9210510253906
2024-01-22,469.2929382324219,365.33404541015625
2024-01-23,470.66162109375,364.3439025878906
2024-01-24,471.1761779785156,363.4307861328125
